id,date,hour,member_id,restaurant_id,total_order
2851,2020-01-15,19:51:00,77,16,227.93
2852,2020-01-15,19:56:00,74,25,33.51
2853,2020-01-15,19:59:00,190,1,69.42
2854,2020-01-15,20:00:00,188,12,85.17
2855,2020-01-15,20:00:00,22,12,55.56
2856,2020-01-15,20:02:00,109,13,76.28
2857,2020-01-15,20:03:00,99,17,151.92
2858,2020-01-15,20:04:00,82,23,102.47
2859,2020-01-15,20:05:00,137,14,144.18
2860,2020-01-15,20:06:00,73,10,35.61
2861,2020-01-15,20:09:00,163,23,31.63
2862,2020-01-15,20:09:00,124,9,39.45
2863,2020-01-15,20:13:00,123,17,90.62
2864,2020-01-15,20:14:00,52,23,67.62
2865,2020-01-15,20:21:00,118,16,39
2866,2020-01-15,20:21:00,191,27,63.86
2867,2020-01-15,20:23:00,67,26,44.08
2868,2020-01-15,20:23:00,78,25,0
2869,2020-01-15,20:27:00,53,22,106.5
2870,2020-01-15,20:30:00,133,18,150.74
2871,2020-01-15,20:30:00,106,17,34.3
2872,2020-01-15,20:32:00,103,22,26.8
2873,2020-01-15,20:33:00,118,18,137.3
2874,2020-01-15,20:34:00,101,6,39.17
2875,2020-01-15,20:35:00,56,12,184.05
2876,2020-01-15,20:38:00,198,1,105.96
2877,2020-01-15,20:38:00,142,10,46.14
2878,2020-01-15,20:38:00,92,15,170.05
2879,2020-01-15,20:42:00,176,7,0
2880,2020-01-15,20:42:00,118,30,170.95
2881,2020-01-15,20:44:00,79,2,0
2882,2020-01-15,20:46:00,39,5,64.08
2883,2020-01-15,20:51:00,106,14,0
2884,2020-01-15,20:53:00,143,16,271.67
2885,2020-01-15,20:57:00,184,4,245.22
2886,2020-01-15,21:00:00,174,27,0
2887,2020-01-15,21:01:00,158,15,83.9
2888,2020-01-15,21:01:00,157,20,105.7
2889,2020-01-15,21:02:00,176,11,145.78
2890,2020-01-15,21:03:00,92,24,43.71
2891,2020-01-15,21:03:00,161,28,0
2892,2020-01-15,21:03:00,13,18,213.06
2893,2020-01-15,21:03:00,138,9,54.81
2894,2020-01-15,21:06:00,138,3,99.43
2895,2020-01-15,21:07:00,173,17,92.51
2896,2020-01-15,21:12:00,189,21,72.68
2897,2020-01-15,21:15:00,167,28,125.37
2898,2020-01-15,21:16:00,197,12,31.07
2899,2020-01-15,21:16:00,101,6,89.79
2900,2020-01-15,21:19:00,126,10,99.87
2901,2020-01-15,21:20:00,103,2,160.14
2902,2020-01-15,21:24:00,157,1,121.73
2903,2020-01-15,21:26:00,116,3,173.13
2904,2020-01-15,21:31:00,43,8,224.06
2905,2020-01-15,21:36:00,117,4,83.12
2906,2020-01-15,21:36:00,11,29,47.46
2907,2020-01-15,21:40:00,144,12,31.51
2908,2020-01-15,21:41:00,7,27,134.23
2909,2020-01-15,21:42:00,50,20,109.9
2910,2020-01-15,21:42:00,48,26,68.73
2911,2020-01-15,21:49:00,180,19,103.25
2912,2020-01-15,21:54:00,148,11,132.8
2913,2020-01-15,21:56:00,29,11,80.92
2914,2020-01-15,21:57:00,133,12,52.46
2915,2020-01-15,22:08:00,82,28,0
2916,2020-01-15,22:11:00,16,12,68.56
2917,2020-01-15,22:14:00,5,15,35.57
2918,2020-01-15,22:22:00,89,4,20.14
2919,2020-01-15,22:44:00,196,7,0
2920,2020-01-15,22:46:00,174,7,135.9
2921,2020-01-15,22:47:00,99,1,70.97
2922,2020-01-15,22:54:00,168,4,91.2
2923,2020-01-15,23:00:00,87,19,85.65
2924,2020-01-15,23:05:00,111,29,178.73
2925,2020-01-15,23:26:00,126,10,126.52
2926,2020-01-15,23:28:00,173,15,69.71
2927,2020-01-15,23:31:00,75,26,190.8
2928,2020-01-15,23:34:00,129,4,207.06
2929,2020-01-15,23:40:00,138,28,71.94
2930,2020-01-15,23:41:00,151,20,148.04
2931,2020-01-15,23:50:00,120,23,30.97
2932,2020-01-15,23:58:00,132,11,32.87
2933,2020-01-16,11:02:00,116,22,161.52
2934,2020-01-16,11:13:00,112,9,242.47
2935,2020-01-16,11:15:00,23,9,39.45
2936,2020-01-16,11:16:00,69,20,308.91
2937,2020-01-16,11:16:00,140,14,123.52
2938,2020-01-16,11:19:00,42,3,37.33
2939,2020-01-16,11:21:00,118,17,0
2940,2020-01-16,11:23:00,120,8,0
2941,2020-01-16,11:25:00,27,27,222.95
2942,2020-01-16,11:35:00,155,12,62.88
2943,2020-01-16,11:40:00,100,10,109.13
2944,2020-01-16,11:46:00,92,30,174.9
2945,2020-01-16,11:46:00,63,28,101.77
2946,2020-01-16,11:50:00,131,3,128.1
2947,2020-01-16,11:51:00,81,24,66.41
2948,2020-01-16,11:52:00,1,21,95.58
2949,2020-01-16,11:52:00,188,22,175.31
2950,2020-01-16,11:53:00,51,3,46.03
2951,2020-01-16,11:54:00,79,10,143.68
2952,2020-01-16,11:54:00,188,10,108.58
2953,2020-01-16,11:55:00,97,20,0
2954,2020-01-16,11:57:00,80,1,39.81
2955,2020-01-16,11:57:00,147,19,102.8
2956,2020-01-16,11:58:00,8,1,69.77
2957,2020-01-16,11:59:00,79,5,73.6
2958,2020-01-16,12:00:00,196,26,104.77
2959,2020-01-16,12:01:00,188,24,73.04
2960,2020-01-16,12:03:00,149,14,143.24
2961,2020-01-16,12:07:00,69,7,0
2962,2020-01-16,12:12:00,83,17,151.54
2963,2020-01-16,12:14:00,199,1,154.3
2964,2020-01-16,12:16:00,34,27,93.39
2965,2020-01-16,12:17:00,23,22,83.43
2966,2020-01-16,12:18:00,197,15,74.7
2967,2020-01-16,12:21:00,116,20,82.23
2968,2020-01-16,12:22:00,197,3,125.3
2969,2020-01-16,12:32:00,89,10,182.24
2970,2020-01-16,12:32:00,183,30,132
2971,2020-01-16,12:37:00,123,30,258.05
2972,2020-01-16,12:39:00,199,11,53.81
2973,2020-01-16,12:39:00,157,19,156.68
2974,2020-01-16,12:40:00,187,15,98.91
2975,2020-01-16,12:43:00,164,22,21.83
2976,2020-01-16,12:43:00,40,18,274.82
2977,2020-01-16,12:46:00,28,20,58.46
2978,2020-01-16,12:46:00,178,28,32.91
2979,2020-01-16,12:49:00,97,5,0
2980,2020-01-16,12:51:00,79,8,180.46
2981,2020-01-16,12:55:00,184,5,114.59
2982,2020-01-16,12:56:00,54,9,125.59
2983,2020-01-16,12:56:00,52,11,198.04
2984,2020-01-16,12:57:00,26,29,199.63
2985,2020-01-16,12:57:00,35,24,49.56
2986,2020-01-16,12:58:00,153,21,54.01
2987,2020-01-16,13:02:00,97,24,44.1
2988,2020-01-16,13:02:00,195,24,66.41
2989,2020-01-16,13:04:00,114,3,33.51
2990,2020-01-16,13:08:00,169,20,112.16
2991,2020-01-16,13:21:00,127,13,24.43
2992,2020-01-16,13:25:00,60,30,102.61
2993,2020-01-16,13:27:00,179,7,151.07
2994,2020-01-16,13:29:00,191,18,282.83
2995,2020-01-16,13:33:00,177,4,70.79
2996,2020-01-16,13:35:00,140,4,50.87
2997,2020-01-16,13:36:00,42,25,187.08
2998,2020-01-16,13:36:00,102,15,40
2999,2020-01-16,13:39:00,79,17,186.64
3000,2020-01-16,13:43:00,174,13,128.42
3001,2020-01-16,13:44:00,121,27,46.59
3002,2020-01-16,13:46:00,159,3,24.77
3003,2020-01-16,13:50:00,84,28,67.37
3004,2020-01-16,13:56:00,122,22,141.96
3005,2020-01-16,13:59:00,34,18,102.76
3006,2020-01-16,14:13:00,125,19,22.77
3007,2020-01-16,14:22:00,51,25,32.3
3008,2020-01-16,14:23:00,65,6,45.2
3009,2020-01-16,14:34:00,161,28,97.5
3010,2020-01-16,14:44:00,41,26,0
3011,2020-01-16,14:46:00,72,28,183.36
3012,2020-01-16,15:20:00,108,30,59.53
3013,2020-01-16,16:16:00,35,6,76.38
3014,2020-01-16,16:21:00,193,6,50.3
3015,2020-01-16,16:24:00,109,24,29.33
3016,2020-01-16,16:39:00,169,13,196.02
3017,2020-01-16,17:10:00,137,11,0
3018,2020-01-16,17:15:00,173,16,216.16
3019,2020-01-16,17:28:00,152,8,157.11
3020,2020-01-16,17:32:00,142,20,72.46
3021,2020-01-16,17:51:00,32,27,80.13
3022,2020-01-16,17:53:00,45,24,143.39
3023,2020-01-16,18:08:00,164,9,47.59
3024,2020-01-16,18:10:00,192,23,80.02
3025,2020-01-16,18:13:00,63,28,104.18
3026,2020-01-16,18:16:00,2,7,142.9
3027,2020-01-16,18:28:00,139,1,32.08
3028,2020-01-16,18:50:00,101,20,37.54
3029,2020-01-16,18:50:00,29,23,87.06
3030,2020-01-16,18:52:00,138,26,127.78
3031,2020-01-16,18:54:00,163,18,34.18
3032,2020-01-16,18:55:00,14,12,108.51
3033,2020-01-16,19:01:00,114,2,187.6
3034,2020-01-16,19:02:00,96,25,77.82
3035,2020-01-16,19:03:00,12,5,57.18
3036,2020-01-16,19:06:00,112,15,91.37
3037,2020-01-16,19:07:00,54,27,30.53
3038,2020-01-16,19:09:00,3,24,118.88
3039,2020-01-16,19:10:00,54,12,40.36
3040,2020-01-16,19:10:00,39,28,35.23
3041,2020-01-16,19:14:00,59,5,31.07
3042,2020-01-16,19:18:00,169,10,0
3043,2020-01-16,19:18:00,102,24,119.26
3044,2020-01-16,19:23:00,183,17,45.48
3045,2020-01-16,19:28:00,122,12,0
3046,2020-01-16,19:28:00,146,6,30.34
3047,2020-01-16,19:29:00,5,22,83.43
3048,2020-01-16,19:30:00,99,24,160.07
3049,2020-01-16,19:30:00,186,29,134.03
3050,2020-01-16,19:33:00,33,20,24.78
3051,2020-01-16,19:34:00,125,15,87.59
3052,2020-01-16,19:44:00,6,18,182.34
3053,2020-01-16,19:45:00,188,9,172.91
3054,2020-01-16,19:47:00,7,14,124.8
3055,2020-01-16,19:49:00,64,24,157.01
3056,2020-01-16,19:49:00,68,4,50.87
3057,2020-01-16,19:51:00,43,1,146.45
3058,2020-01-16,19:52:00,4,3,33.51
3059,2020-01-16,19:52:00,42,24,84.47
3060,2020-01-16,20:01:00,100,14,114.2
3061,2020-01-16,20:01:00,192,13,0
3062,2020-01-16,20:02:00,14,2,31.91
3063,2020-01-16,20:05:00,66,9,36.37
3064,2020-01-16,20:07:00,199,22,76.93
3065,2020-01-16,20:18:00,24,14,174.99
3066,2020-01-16,20:18:00,35,19,116.21
3067,2020-01-16,20:20:00,149,13,33.5
3068,2020-01-16,20:26:00,115,13,39.87
3069,2020-01-16,20:29:00,182,18,162.4
3070,2020-01-16,20:30:00,168,10,68.68
3071,2020-01-16,20:32:00,6,20,154.99
3072,2020-01-16,20:32:00,101,19,31.17
3073,2020-01-16,20:34:00,153,30,94.99
3074,2020-01-16,20:35:00,64,29,85.89
3075,2020-01-16,20:35:00,70,29,175.36
3076,2020-01-16,20:41:00,80,15,156.8
3077,2020-01-16,20:42:00,163,23,0
3078,2020-01-16,20:45:00,135,14,86.12
3079,2020-01-16,20:45:00,81,1,80.56
3080,2020-01-16,20:50:00,29,3,113.05
3081,2020-01-16,20:51:00,162,9,32.09
3082,2020-01-16,20:51:00,41,16,274.65
3083,2020-01-16,20:57:00,164,1,60.18
3084,2020-01-16,20:57:00,126,17,88.85
3085,2020-01-16,21:00:00,68,29,56.5
3086,2020-01-16,21:01:00,7,9,123.66
3087,2020-01-16,21:01:00,185,1,114.49
3088,2020-01-16,21:06:00,170,15,99.65
3089,2020-01-16,21:09:00,99,29,0
3090,2020-01-16,21:11:00,74,3,139.6
3091,2020-01-16,21:13:00,71,23,230.13
3092,2020-01-16,21:13:00,119,17,53.43
3093,2020-01-16,21:23:00,87,24,175.67
3094,2020-01-16,21:26:00,89,22,188.25
3095,2020-01-16,21:26:00,134,19,215.44
3096,2020-01-16,21:33:00,43,23,66.05
3097,2020-01-16,21:34:00,193,1,58.44
3098,2020-01-16,21:40:00,27,26,0
3099,2020-01-16,21:42:00,192,13,116.15
3100,2020-01-16,21:42:00,179,15,0
3101,2020-01-16,21:45:00,14,30,54.51
3102,2020-01-16,21:45:00,158,9,47.59
3103,2020-01-16,21:46:00,104,6,129.57
3104,2020-01-16,21:50:00,186,20,52.75
3105,2020-01-16,21:59:00,66,4,32.75
3106,2020-01-16,22:13:00,200,22,21.83
3107,2020-01-16,22:23:00,83,13,128.56
3108,2020-01-16,22:40:00,102,21,168.8
3109,2020-01-16,23:04:00,51,9,32.09
3110,2020-01-16,23:20:00,198,16,39.19
3111,2020-01-16,23:28:00,125,23,31.63
3112,2020-01-16,23:35:00,127,12,40.36
3113,2020-01-17,11:01:00,107,23,104.06
3114,2020-01-17,11:04:00,18,22,232.52
3115,2020-01-17,11:05:00,79,5,128.84
3116,2020-01-17,11:07:00,56,24,76.82
3117,2020-01-17,11:07:00,50,5,0
3118,2020-01-17,11:09:00,78,28,73.89
3119,2020-01-17,11:10:00,5,2,70.39
3120,2020-01-17,11:12:00,53,2,107.16
3121,2020-01-17,11:16:00,24,20,0
3122,2020-01-17,11:23:00,182,8,0
3123,2020-01-17,11:23:00,126,14,94.73
3124,2020-01-17,11:24:00,180,30,72.47
3125,2020-01-17,11:24:00,168,13,42.89
3126,2020-01-17,11:25:00,160,14,32.65
3127,2020-01-17,11:25:00,104,1,0
3128,2020-01-17,11:26:00,164,10,94.13
3129,2020-01-17,11:28:00,145,10,79.36
3130,2020-01-17,11:38:00,121,13,42.89
3131,2020-01-17,11:40:00,176,5,126.13
3132,2020-01-17,11:40:00,126,21,183.54
3133,2020-01-17,11:43:00,128,17,118.05
3134,2020-01-17,11:48:00,80,16,39.19
3135,2020-01-17,11:48:00,73,13,88.92
3136,2020-01-17,11:50:00,143,30,0
3137,2020-01-17,11:54:00,57,22,31.27
3138,2020-01-17,11:57:00,190,11,125.48
3139,2020-01-17,11:57:00,42,1,94.98
3140,2020-01-17,11:59:00,69,20,0
3141,2020-01-17,12:00:00,197,24,151.91
3142,2020-01-17,12:02:00,59,17,209.91
3143,2020-01-17,12:03:00,151,25,219.35
3144,2020-01-17,12:05:00,113,8,27.57
3145,2020-01-17,12:06:00,109,14,124.52
3146,2020-01-17,12:11:00,35,11,158.38
3147,2020-01-17,12:11:00,25,19,135.94
3148,2020-01-17,12:12:00,113,9,147.7
3149,2020-01-17,12:12:00,169,10,176.76
3150,2020-01-17,12:13:00,135,24,47.49
3151,2020-01-17,12:15:00,38,26,59.26
3152,2020-01-17,12:24:00,38,20,136.58
3153,2020-01-17,12:25:00,18,6,100.69
3154,2020-01-17,12:25:00,151,9,39.45
3155,2020-01-17,12:26:00,9,15,0
3156,2020-01-17,12:31:00,107,23,48.23
3157,2020-01-17,12:33:00,90,5,73.48
3158,2020-01-17,12:34:00,50,4,0
3159,2020-01-17,12:35:00,65,6,0
3160,2020-01-17,12:35:00,9,19,193.3
3161,2020-01-17,12:35:00,98,5,110.54
3162,2020-01-17,12:36:00,14,19,207.65
3163,2020-01-17,12:40:00,18,27,30.53
3164,2020-01-17,12:52:00,66,21,48.14
3165,2020-01-17,12:53:00,58,17,147.63
3166,2020-01-17,12:55:00,114,14,130.3
3167,2020-01-17,12:58:00,162,2,0
3168,2020-01-17,13:05:00,11,6,45.2
3169,2020-01-17,13:06:00,137,20,177.82
3170,2020-01-17,13:07:00,60,26,152.9
3171,2020-01-17,13:10:00,58,25,33.51
3172,2020-01-17,13:15:00,136,22,0
3173,2020-01-17,13:15:00,148,2,0
3174,2020-01-17,13:17:00,86,29,182.75
3175,2020-01-17,13:20:00,126,3,93.17
3176,2020-01-17,13:22:00,42,22,73.31
3177,2020-01-17,13:22:00,24,4,206.91
3178,2020-01-17,13:23:00,187,12,63.56
3179,2020-01-17,13:26:00,74,9,47.59
3180,2020-01-17,13:27:00,158,9,89.46
3181,2020-01-17,13:29:00,54,6,0
3182,2020-01-17,13:31:00,71,17,75.32
3183,2020-01-17,13:35:00,37,2,198.62
3184,2020-01-17,13:36:00,41,18,59.28
3185,2020-01-17,13:36:00,140,30,68.34
3186,2020-01-17,13:37:00,107,23,27.99
3187,2020-01-17,13:38:00,176,12,142.43
3188,2020-01-17,13:44:00,150,1,34.31
3189,2020-01-17,13:44:00,75,7,34.95
3190,2020-01-17,13:46:00,36,9,150.78
3191,2020-01-17,13:46:00,178,15,101.65
3192,2020-01-17,13:47:00,5,5,170.06
3193,2020-01-17,13:50:00,192,24,84.08
3194,2020-01-17,13:51:00,1,8,100.08
3195,2020-01-17,13:51:00,6,4,155.4
3196,2020-01-17,14:14:00,132,9,89.46
3197,2020-01-17,14:17:00,57,7,34.95
3198,2020-01-17,14:46:00,124,17,0
3199,2020-01-17,14:58:00,175,25,75.05
3200,2020-01-17,15:15:00,108,23,90.86
3201,2020-01-17,15:19:00,82,4,141.8
3202,2020-01-17,15:19:00,44,1,56.97
3203,2020-01-17,15:32:00,29,19,120.39
3204,2020-01-17,15:47:00,26,25,71.17
3205,2020-01-17,15:55:00,114,23,0
3206,2020-01-17,16:04:00,74,2,145.83
3207,2020-01-17,16:06:00,84,3,21.26
3208,2020-01-17,16:11:00,134,2,105.23
3209,2020-01-17,16:17:00,96,8,80.69
3210,2020-01-17,16:26:00,16,30,111.42
3211,2020-01-17,16:45:00,30,27,54.72
3212,2020-01-17,16:45:00,152,30,90.62
3213,2020-01-17,16:46:00,189,17,58.04
3214,2020-01-17,16:51:00,71,18,150.36
3215,2020-01-17,17:01:00,159,28,101.4
3216,2020-01-17,17:05:00,200,25,72.85
3217,2020-01-17,17:46:00,145,11,63.32
3218,2020-01-17,17:50:00,154,25,71.17
3219,2020-01-17,17:52:00,27,27,306.13
3220,2020-01-17,17:54:00,167,22,104.74
3221,2020-01-17,18:03:00,174,15,214.03
3222,2020-01-17,18:12:00,20,11,46.68
3223,2020-01-17,18:20:00,191,14,0
3224,2020-01-17,18:28:00,90,28,0
3225,2020-01-17,18:37:00,183,30,0
3226,2020-01-17,18:40:00,102,12,110.48
3227,2020-01-17,18:41:00,166,13,197.02
3228,2020-01-17,19:00:00,21,1,71.65
3229,2020-01-17,19:00:00,168,24,29.33
3230,2020-01-17,19:01:00,186,28,69.09
3231,2020-01-17,19:11:00,93,1,55.5
3232,2020-01-17,19:11:00,61,12,31.51
3233,2020-01-17,19:13:00,185,29,105.78
3234,2020-01-17,19:15:00,12,6,126.68
3235,2020-01-17,19:21:00,120,13,154.2
3236,2020-01-17,19:23:00,187,9,74.35
3237,2020-01-17,19:25:00,88,15,94.41
3238,2020-01-17,19:26:00,115,14,140.92
3239,2020-01-17,19:28:00,160,16,129.12
3240,2020-01-17,19:36:00,177,16,91.05
3241,2020-01-17,19:39:00,123,6,23.41
3242,2020-01-17,19:40:00,71,30,120.34
3243,2020-01-17,19:41:00,85,6,75.77
3244,2020-01-17,19:42:00,73,15,73.5
3245,2020-01-17,19:43:00,200,12,194.33
3246,2020-01-17,19:51:00,181,10,154.2
3247,2020-01-17,19:53:00,37,16,0
3248,2020-01-17,19:57:00,145,20,170.66
3249,2020-01-17,19:58:00,112,29,60.16
3250,2020-01-17,19:59:00,2,1,89.48
3251,2020-01-17,20:01:00,2,6,106.11
3252,2020-01-17,20:04:00,100,16,74.02
3253,2020-01-17,20:06:00,189,19,31.92
3254,2020-01-17,20:11:00,83,4,0
3255,2020-01-17,20:16:00,178,21,0
3256,2020-01-17,20:18:00,100,18,50.46
3257,2020-01-17,20:25:00,76,29,81.65
3258,2020-01-17,20:25:00,49,21,54.01
3259,2020-01-17,20:27:00,107,6,23.41
3260,2020-01-17,20:27:00,186,15,80
3261,2020-01-17,20:30:00,132,13,76.28
3262,2020-01-17,20:30:00,68,26,0
3263,2020-01-17,20:33:00,73,1,0
3264,2020-01-17,20:34:00,111,9,0
3265,2020-01-17,20:35:00,59,2,68.18
3266,2020-01-17,20:35:00,125,23,135.8
3267,2020-01-17,20:37:00,18,21,156.09
3268,2020-01-17,20:37:00,61,28,40.61
3269,2020-01-17,20:39:00,1,3,137.09
3270,2020-01-17,20:40:00,99,23,86.75
3271,2020-01-17,20:42:00,7,27,35.57
3272,2020-01-17,20:45:00,182,28,208.99
3273,2020-01-17,20:52:00,31,20,173.17
3274,2020-01-17,20:54:00,44,16,69.36
3275,2020-01-17,20:56:00,124,16,39.23
3276,2020-01-17,20:57:00,128,24,123.36
3277,2020-01-17,20:58:00,101,3,0
3278,2020-01-17,20:59:00,144,29,65.33
3279,2020-01-17,21:04:00,21,7,182.25
3280,2020-01-17,21:04:00,48,5,27.64
3281,2020-01-17,21:07:00,150,2,152.5
3282,2020-01-17,21:09:00,135,30,55.98
3283,2020-01-17,21:09:00,184,7,32.94
3284,2020-01-17,21:19:00,143,30,0
3285,2020-01-17,21:20:00,87,19,67.68
3286,2020-01-17,21:20:00,26,18,0
3287,2020-01-17,21:21:00,93,18,0
3288,2020-01-17,21:22:00,40,1,29.22
3289,2020-01-17,21:25:00,106,20,57.75
3290,2020-01-17,21:25:00,149,29,47.46
3291,2020-01-17,21:26:00,194,17,30.39
3292,2020-01-17,21:29:00,200,12,0
3293,2020-01-17,21:30:00,2,23,0
3294,2020-01-17,21:30:00,101,2,63.15
3295,2020-01-17,21:31:00,161,17,149.44
3296,2020-01-17,21:34:00,31,25,68.71
3297,2020-01-17,21:45:00,120,23,27.99
3298,2020-01-17,21:46:00,51,7,139.08
3299,2020-01-17,21:49:00,59,20,92.88
3300,2020-01-17,21:50:00,166,6,113.81
3301,2020-01-17,21:50:00,107,12,107.14
3302,2020-01-17,21:57:00,117,5,109.41
3303,2020-01-17,21:57:00,95,26,170.87
3304,2020-01-17,22:07:00,161,13,280.32
3305,2020-01-17,22:21:00,158,19,0
3306,2020-01-17,22:21:00,91,11,86.68
3307,2020-01-17,22:36:00,66,24,171.78
3308,2020-01-17,22:46:00,100,3,0
3309,2020-01-17,22:58:00,71,6,0
3310,2020-01-17,23:10:00,141,2,82.49
3311,2020-01-17,23:34:00,48,29,58.33
3312,2020-01-17,23:40:00,169,20,190.96
3313,2020-01-17,23:48:00,49,25,78.92
3314,2020-01-18,11:01:00,187,28,94.71
3315,2020-01-18,11:05:00,26,16,116.22
3316,2020-01-18,11:06:00,93,4,116.92
3317,2020-01-18,11:06:00,93,23,31.63
3318,2020-01-18,11:10:00,122,18,25.1
3319,2020-01-18,11:11:00,6,10,93.3
3320,2020-01-18,11:11:00,160,19,180.62
3321,2020-01-18,11:15:00,168,12,101.77
3322,2020-01-18,11:15:00,117,14,82.55
3323,2020-01-18,11:19:00,112,18,0
3324,2020-01-18,11:22:00,58,24,35.94
3325,2020-01-18,11:22:00,123,26,84.64
3326,2020-01-18,11:26:00,98,14,50.61
3327,2020-01-18,11:27:00,83,30,89.15
3328,2020-01-18,11:30:00,157,15,74.06
3329,2020-01-18,11:30:00,150,19,95.96
3330,2020-01-18,11:44:00,74,24,74.78
3331,2020-01-18,11:48:00,26,27,194.59
3332,2020-01-18,11:52:00,192,17,79.78
3333,2020-01-18,11:54:00,171,21,79.67
3334,2020-01-18,11:55:00,28,9,0
3335,2020-01-18,12:01:00,22,25,66.53
3336,2020-01-18,12:02:00,129,25,39.21
3337,2020-01-18,12:06:00,141,24,0
3338,2020-01-18,12:06:00,196,14,131.36
3339,2020-01-18,12:07:00,72,12,71.29
3340,2020-01-18,12:08:00,98,7,256.23
3341,2020-01-18,12:08:00,11,3,67.02
3342,2020-01-18,12:12:00,198,4,136.56
3343,2020-01-18,12:13:00,160,5,165.03
3344,2020-01-18,12:14:00,64,19,131.14
3345,2020-01-18,12:15:00,6,6,145.19
3346,2020-01-18,12:20:00,187,30,104.45
3347,2020-01-18,12:21:00,138,29,134.04
3348,2020-01-18,12:23:00,106,6,23.41
3349,2020-01-18,12:28:00,17,29,23.32
3350,2020-01-18,12:36:00,3,30,0
3351,2020-01-18,12:36:00,21,30,52
3352,2020-01-18,12:38:00,135,22,134.34
3353,2020-01-18,12:39:00,11,20,133.12
3354,2020-01-18,12:40:00,44,6,0
3355,2020-01-18,12:40:00,142,29,127.9
3356,2020-01-18,12:43:00,34,28,69.09
3357,2020-01-18,12:45:00,102,3,24.77
3358,2020-01-18,12:48:00,55,8,37.08
3359,2020-01-18,12:52:00,77,24,107.45
3360,2020-01-18,12:54:00,19,5,0
3361,2020-01-18,12:57:00,72,2,137.53
3362,2020-01-18,13:00:00,149,17,0
3363,2020-01-18,13:00:00,102,14,117.73
3364,2020-01-18,13:01:00,86,23,0
3365,2020-01-18,13:04:00,126,6,101.75
3366,2020-01-18,13:09:00,166,17,126.1
3367,2020-01-18,13:09:00,9,28,133.14
3368,2020-01-18,13:11:00,28,1,29.22
3369,2020-01-18,13:12:00,38,12,112.96
3370,2020-01-18,13:15:00,154,21,91.16
3371,2020-01-18,13:16:00,36,3,93.48
3372,2020-01-18,13:18:00,56,17,66.93
3373,2020-01-18,13:25:00,130,10,59.54
3374,2020-01-18,13:29:00,143,28,118.13
3375,2020-01-18,13:30:00,45,22,45.06
3376,2020-01-18,13:30:00,50,11,43.96
3377,2020-01-18,13:31:00,77,15,0
3378,2020-01-18,13:33:00,137,30,125.33
3379,2020-01-18,13:39:00,106,10,114.97
3380,2020-01-18,13:40:00,162,15,96.25
3381,2020-01-18,13:40:00,176,11,30.12
3382,2020-01-18,13:42:00,131,28,70.63
3383,2020-01-18,13:45:00,148,21,136.81
3384,2020-01-18,13:47:00,9,18,56.7
3385,2020-01-18,13:57:00,19,30,195.23
3386,2020-01-18,14:04:00,77,30,95.64
3387,2020-01-18,14:19:00,44,4,95.14
3388,2020-01-18,14:21:00,198,6,116.33
3389,2020-01-18,14:33:00,18,23,104.06
3390,2020-01-18,14:50:00,40,21,0
3391,2020-01-18,14:54:00,20,19,67.32
3392,2020-01-18,15:15:00,18,16,150.14
3393,2020-01-18,15:27:00,48,14,143.57
3394,2020-01-18,15:30:00,57,8,52.02
3395,2020-01-18,15:43:00,166,20,235.2
3396,2020-01-18,15:50:00,160,5,0
3397,2020-01-18,16:07:00,4,25,105.57
3398,2020-01-18,16:18:00,164,21,77.46
3399,2020-01-18,16:38:00,165,4,179.25
3400,2020-01-18,16:53:00,92,25,31.71
3401,2020-01-18,16:54:00,39,12,78.7
3402,2020-01-18,16:56:00,110,9,135.44
3403,2020-01-18,17:08:00,135,1,52.41
3404,2020-01-18,17:16:00,153,23,0
3405,2020-01-18,17:24:00,69,21,56.71
3406,2020-01-18,18:05:00,193,30,102.61
3407,2020-01-18,18:11:00,116,2,33.76
3408,2020-01-18,18:30:00,117,26,75.87
3409,2020-01-18,18:36:00,142,16,141.61
3410,2020-01-18,18:52:00,110,4,72.42
3411,2020-01-18,19:00:00,81,14,148.04
3412,2020-01-18,19:00:00,155,13,52.28
3413,2020-01-18,19:01:00,29,8,168.6
3414,2020-01-18,19:04:00,22,6,100.6
3415,2020-01-18,19:08:00,154,9,93.52
3416,2020-01-18,19:08:00,94,17,178.34
3417,2020-01-18,19:08:00,143,9,39.21
3418,2020-01-18,19:08:00,94,9,49.5
3419,2020-01-18,19:09:00,135,4,109.56
3420,2020-01-18,19:12:00,95,26,0
3421,2020-01-18,19:12:00,152,18,116.56
3422,2020-01-18,19:13:00,29,24,112.76
3423,2020-01-18,19:14:00,195,22,160.57
3424,2020-01-18,19:14:00,128,1,84.49
3425,2020-01-18,19:15:00,131,19,60.38
3426,2020-01-18,19:17:00,126,22,116.92
3427,2020-01-18,19:20:00,90,20,132.83
3428,2020-01-18,19:20:00,95,13,76.28
3429,2020-01-18,19:22:00,111,1,64.86
3430,2020-01-18,19:22:00,80,4,72.42
3431,2020-01-18,19:29:00,5,28,0
3432,2020-01-18,19:37:00,59,19,0
3433,2020-01-18,19:38:00,85,20,24.78
3434,2020-01-18,19:39:00,12,18,146.34
3435,2020-01-18,19:45:00,144,19,130.51
3436,2020-01-18,19:46:00,157,5,59.37
3437,2020-01-18,19:47:00,183,20,194.97
3438,2020-01-18,19:50:00,110,6,170.11
