id,date,hour,member_id,restaurant_id,total_order
19314,2020-04-07,16:03:00,23,18,173.5
19315,2020-04-07,16:04:00,24,26,171.96
19316,2020-04-07,16:04:00,3,13,116.19
19317,2020-04-07,16:07:00,189,25,61.02
19318,2020-04-07,16:24:00,137,7,170.43
19319,2020-04-07,16:25:00,153,26,208.11
19320,2020-04-07,16:43:00,66,26,219.78
19321,2020-04-07,16:54:00,111,30,48.03
19322,2020-04-07,17:17:00,158,18,91.46
19323,2020-04-07,17:19:00,128,3,46.03
19324,2020-04-07,17:19:00,119,13,116.15
19325,2020-04-07,17:35:00,199,13,52.28
19326,2020-04-07,17:40:00,178,29,105.78
19327,2020-04-07,18:28:00,30,15,104.35
19328,2020-04-07,19:03:00,131,20,37.54
19329,2020-04-07,19:07:00,49,9,143.76
19330,2020-04-07,19:07:00,180,9,0
19331,2020-04-07,19:10:00,55,18,118
19332,2020-04-07,19:13:00,64,15,100.26
19333,2020-04-07,19:18:00,136,30,127.87
19334,2020-04-07,19:19:00,113,25,0
19335,2020-04-07,19:21:00,10,30,222.02
19336,2020-04-07,19:27:00,16,18,127.23
19337,2020-04-07,19:28:00,34,3,42.52
19338,2020-04-07,19:29:00,176,1,37.34
19339,2020-04-07,19:30:00,47,12,40.36
19340,2020-04-07,19:31:00,178,9,39.45
19341,2020-04-07,19:34:00,170,9,0
19342,2020-04-07,19:37:00,99,18,95.07
19343,2020-04-07,19:39:00,181,17,180.18
19344,2020-04-07,19:40:00,119,8,158.4
19345,2020-04-07,19:42:00,187,20,37.54
19346,2020-04-07,19:44:00,177,22,0
19347,2020-04-07,19:48:00,135,11,172.77
19348,2020-04-07,19:51:00,163,6,196.1
19349,2020-04-07,19:56:00,84,30,0
19350,2020-04-07,19:56:00,50,23,94.42
19351,2020-04-07,20:00:00,126,28,40.98
19352,2020-04-07,20:01:00,93,10,0
19353,2020-04-07,20:04:00,178,10,183.65
19354,2020-04-07,20:17:00,91,4,168
19355,2020-04-07,20:19:00,195,1,0
19356,2020-04-07,20:19:00,77,8,0
19357,2020-04-07,20:22:00,72,9,74.35
19358,2020-04-07,20:22:00,196,27,79.51
19359,2020-04-07,20:23:00,28,26,47.86
19360,2020-04-07,20:25:00,191,13,99.18
19361,2020-04-07,20:32:00,191,8,273.74
19362,2020-04-07,20:35:00,128,21,79.67
19363,2020-04-07,20:35:00,171,8,73.56
19364,2020-04-07,20:35:00,189,26,130.48
19365,2020-04-07,20:36:00,96,1,127.06
19366,2020-04-07,20:37:00,22,2,111.69
19367,2020-04-07,20:39:00,171,21,145.17
19368,2020-04-07,20:39:00,52,4,209.92
19369,2020-04-07,20:41:00,26,15,153.41
19370,2020-04-07,20:42:00,75,26,192.18
19371,2020-04-07,20:42:00,33,6,31.18
19372,2020-04-07,20:45:00,11,3,93.19
19373,2020-04-07,20:51:00,48,1,0
19374,2020-04-07,20:52:00,193,11,0
19375,2020-04-07,20:55:00,130,22,44.22
19376,2020-04-07,20:56:00,39,2,34.96
19377,2020-04-07,21:05:00,38,2,96.04
19378,2020-04-07,21:06:00,71,24,47.49
19379,2020-04-07,21:06:00,174,15,240.45
19380,2020-04-07,21:08:00,163,19,31.92
19381,2020-04-07,21:10:00,6,2,141.86
19382,2020-04-07,21:14:00,186,21,22.42
19383,2020-04-07,21:18:00,137,17,34.3
19384,2020-04-07,21:19:00,41,1,106.76
19385,2020-04-07,21:19:00,23,1,122.18
19386,2020-04-07,21:21:00,127,5,157.2
19387,2020-04-07,21:22:00,82,20,160.95
19388,2020-04-07,21:25:00,27,3,94.59
19389,2020-04-07,21:28:00,157,21,130.81
19390,2020-04-07,21:29:00,40,10,205.91
19391,2020-04-07,21:29:00,56,22,33.09
19392,2020-04-07,21:29:00,155,15,122.66
19393,2020-04-07,21:31:00,21,9,154.32
19394,2020-04-07,21:32:00,40,11,0
19395,2020-04-07,21:35:00,67,16,238.83
19396,2020-04-07,21:35:00,61,1,72.44
19397,2020-04-07,21:45:00,114,19,38.96
19398,2020-04-07,21:47:00,111,22,163.22
19399,2020-04-07,21:49:00,182,30,192.81
19400,2020-04-07,21:50:00,94,18,83.97
19401,2020-04-07,21:51:00,124,11,0
19402,2020-04-07,21:51:00,54,27,0
19403,2020-04-07,21:52:00,34,8,233.1
19404,2020-04-07,21:52:00,94,13,38.05
19405,2020-04-07,21:55:00,110,22,94
19406,2020-04-07,21:56:00,27,22,123.57
19407,2020-04-07,21:56:00,45,21,0
19408,2020-04-07,21:59:00,17,25,32.13
19409,2020-04-07,22:03:00,71,16,117.81
19410,2020-04-07,22:11:00,73,2,91.79
19411,2020-04-07,22:40:00,79,25,39.21
19412,2020-04-07,22:41:00,127,6,0
19413,2020-04-07,22:42:00,178,18,0
19414,2020-04-07,23:16:00,54,6,126.68
19415,2020-04-07,23:36:00,69,13,33.5
19416,2020-04-08,11:03:00,80,30,158.93
19417,2020-04-08,11:10:00,35,6,92.92
19418,2020-04-08,11:12:00,198,11,263.2
19419,2020-04-08,11:13:00,45,13,42.89
19420,2020-04-08,11:13:00,16,26,59.26
19421,2020-04-08,11:15:00,47,14,151.13
19422,2020-04-08,11:16:00,39,21,90.61
19423,2020-04-08,11:18:00,1,29,28.25
19424,2020-04-08,11:26:00,61,21,42.85
19425,2020-04-08,11:26:00,167,22,106.71
19426,2020-04-08,11:31:00,26,11,218.28
19427,2020-04-08,11:31:00,58,15,0
19428,2020-04-08,11:36:00,170,4,20.14
19429,2020-04-08,11:37:00,5,3,0
19430,2020-04-08,11:41:00,55,14,66.87
19431,2020-04-08,11:41:00,65,3,58.28
19432,2020-04-08,11:42:00,63,21,127.78
19433,2020-04-08,11:44:00,130,26,149.74
19434,2020-04-08,11:49:00,199,3,68.42
19435,2020-04-08,11:58:00,40,7,39.08
19436,2020-04-08,12:04:00,158,15,69.42
19437,2020-04-08,12:07:00,94,4,145.28
19438,2020-04-08,12:07:00,82,4,0
19439,2020-04-08,12:07:00,140,15,205.37
19440,2020-04-08,12:09:00,60,6,74.93
19441,2020-04-08,12:09:00,88,10,0
19442,2020-04-08,12:09:00,186,13,149.69
19443,2020-04-08,12:13:00,156,10,181.77
19444,2020-04-08,12:15:00,67,23,30.97
19445,2020-04-08,12:18:00,59,8,80.69
19446,2020-04-08,12:21:00,104,24,115.59
19447,2020-04-08,12:23:00,96,3,129.08
19448,2020-04-08,12:25:00,176,23,102.7
19449,2020-04-08,12:26:00,55,20,0
19450,2020-04-08,12:27:00,132,25,155.62
19451,2020-04-08,12:29:00,46,26,42.32
19452,2020-04-08,12:32:00,80,1,43.22
19453,2020-04-08,12:32:00,96,17,45.48
19454,2020-04-08,12:32:00,141,6,45.2
19455,2020-04-08,12:33:00,61,3,0
19456,2020-04-08,12:34:00,107,15,101.65
19457,2020-04-08,12:36:00,119,6,76.38
19458,2020-04-08,12:41:00,91,26,101.51
19459,2020-04-08,12:42:00,58,2,74.85
19460,2020-04-08,12:42:00,177,27,46.8
19461,2020-04-08,12:43:00,115,13,223.96
19462,2020-04-08,12:47:00,46,18,56.7
19463,2020-04-08,12:49:00,145,15,39.36
19464,2020-04-08,12:51:00,135,17,0
19465,2020-04-08,12:55:00,143,4,39.06
19466,2020-04-08,12:57:00,71,6,61.52
19467,2020-04-08,12:58:00,194,23,201.34
19468,2020-04-08,13:15:00,43,12,95.05
19469,2020-04-08,13:15:00,15,9,111.33
19470,2020-04-08,13:16:00,73,10,165.5
19471,2020-04-08,13:17:00,60,5,0
19472,2020-04-08,13:17:00,37,14,129.33
19473,2020-04-08,13:18:00,68,12,40.36
19474,2020-04-08,13:18:00,154,2,34.4
19475,2020-04-08,13:19:00,71,12,91.77
19476,2020-04-08,13:20:00,71,10,143.52
19477,2020-04-08,13:23:00,161,25,77.82
19478,2020-04-08,13:27:00,78,22,98.16
19479,2020-04-08,13:29:00,198,14,0
19480,2020-04-08,13:31:00,178,23,0
19481,2020-04-08,13:33:00,167,22,120.12
19482,2020-04-08,13:34:00,95,20,166.46
19483,2020-04-08,13:34:00,137,21,143.8
19484,2020-04-08,13:35:00,138,14,40.31
19485,2020-04-08,13:38:00,93,8,37.08
19486,2020-04-08,13:41:00,147,19,98.49
19487,2020-04-08,13:46:00,66,24,0
19488,2020-04-08,13:50:00,83,8,143.11
19489,2020-04-08,13:52:00,181,8,112.23
19490,2020-04-08,13:54:00,28,24,0
19491,2020-04-08,13:56:00,3,25,174.6
19492,2020-04-08,14:04:00,113,10,136.86
19493,2020-04-08,14:16:00,61,30,0
19494,2020-04-08,14:23:00,196,27,106.38
19495,2020-04-08,14:29:00,45,9,125.09
19496,2020-04-08,14:32:00,95,9,34.9
19497,2020-04-08,14:42:00,144,16,23.77
19498,2020-04-08,14:43:00,117,14,50.61
19499,2020-04-08,15:21:00,130,5,31.07
19500,2020-04-08,15:22:00,76,8,317.03
19501,2020-04-08,15:37:00,170,21,0
19502,2020-04-08,15:44:00,82,17,0
19503,2020-04-08,15:52:00,134,12,61.86
19504,2020-04-08,15:53:00,103,5,0
19505,2020-04-08,16:27:00,119,22,148.8
19506,2020-04-08,16:52:00,82,22,133.77
19507,2020-04-08,17:08:00,29,24,66.41
19508,2020-04-08,17:10:00,69,5,22.29
19509,2020-04-08,17:11:00,125,29,93.85
19510,2020-04-08,17:37:00,111,1,29.22
19511,2020-04-08,17:44:00,198,29,81.65
19512,2020-04-08,17:53:00,28,25,0
19513,2020-04-08,17:55:00,147,4,75
19514,2020-04-08,18:01:00,110,2,0
19515,2020-04-08,18:24:00,133,3,95.61
19516,2020-04-08,18:27:00,163,23,36.65
19517,2020-04-08,18:35:00,186,19,74.21
19518,2020-04-08,18:42:00,114,21,35.12
19519,2020-04-08,18:43:00,164,6,68.61
19520,2020-04-08,18:46:00,98,14,31.66
19521,2020-04-08,18:49:00,102,28,30.66
19522,2020-04-08,18:56:00,92,4,200.1
19523,2020-04-08,19:01:00,129,21,181.95
19524,2020-04-08,19:02:00,51,21,115.85
19525,2020-04-08,19:10:00,188,28,91.26
19526,2020-04-08,19:11:00,6,19,138.82
19527,2020-04-08,19:18:00,84,29,62.57
19528,2020-04-08,19:18:00,144,28,101.93
19529,2020-04-08,19:19:00,23,11,58.45
19530,2020-04-08,19:23:00,14,29,87.91
19531,2020-04-08,19:27:00,191,26,173.75
19532,2020-04-08,19:28:00,170,13,39.91
19533,2020-04-08,19:30:00,85,16,71.18
19534,2020-04-08,19:32:00,54,8,165.9
19535,2020-04-08,19:33:00,121,25,33.51
19536,2020-04-08,19:33:00,145,4,140.94
19537,2020-04-08,19:35:00,154,11,100.49
19538,2020-04-08,19:36:00,116,25,0
19539,2020-04-08,19:36:00,146,30,113.43
19540,2020-04-08,19:43:00,79,3,83.36
19541,2020-04-08,19:45:00,108,29,62.57
19542,2020-04-08,19:45:00,113,17,206.78
19543,2020-04-08,19:50:00,122,17,97.75
19544,2020-04-08,19:50:00,168,27,181.03
19545,2020-04-08,19:50:00,94,16,39.23
19546,2020-04-08,19:51:00,4,24,78.12
19547,2020-04-08,19:54:00,28,22,45.06
19548,2020-04-08,19:57:00,150,2,83.69
19549,2020-04-08,20:00:00,17,1,32.43
19550,2020-04-08,20:01:00,53,2,132.42
19551,2020-04-08,20:06:00,80,13,128.56
19552,2020-04-08,20:12:00,40,16,95.18
19553,2020-04-08,20:14:00,161,1,0
19554,2020-04-08,20:14:00,110,8,197.47
19555,2020-04-08,20:17:00,184,29,95.41
19556,2020-04-08,20:19:00,179,3,93.5
19557,2020-04-08,20:22:00,90,5,112.46
19558,2020-04-08,20:24:00,188,5,31.07
19559,2020-04-08,20:30:00,120,1,66.74
19560,2020-04-08,20:31:00,3,23,70.46
19561,2020-04-08,20:31:00,180,17,162.65
19562,2020-04-08,20:32:00,120,3,0
19563,2020-04-08,20:33:00,40,17,119.54
19564,2020-04-08,20:35:00,137,19,35.25
19565,2020-04-08,20:36:00,178,11,102.35
19566,2020-04-08,20:37:00,32,11,262.93
19567,2020-04-08,20:37:00,105,30,0
19568,2020-04-08,20:44:00,23,8,0
19569,2020-04-08,20:47:00,123,1,141.24
19570,2020-04-08,20:49:00,162,7,245.2
19571,2020-04-08,20:50:00,9,5,40.59
19572,2020-04-08,20:53:00,5,27,168.27
19573,2020-04-08,20:54:00,112,7,109.26
19574,2020-04-08,20:54:00,180,17,261.28
19575,2020-04-08,20:56:00,101,11,114.42
19576,2020-04-08,21:02:00,59,29,110.03
19577,2020-04-08,21:03:00,162,18,41
19578,2020-04-08,21:03:00,127,28,33.92
19579,2020-04-08,21:05:00,63,30,0
19580,2020-04-08,21:08:00,147,25,100.79
19581,2020-04-08,21:13:00,44,1,71.89
19582,2020-04-08,21:14:00,148,25,59.64
19583,2020-04-08,21:17:00,200,26,45.59
19584,2020-04-08,21:19:00,129,7,63.62
19585,2020-04-08,21:27:00,47,7,0
19586,2020-04-08,21:29:00,2,23,149.08
19587,2020-04-08,21:29:00,100,16,39.87
19588,2020-04-08,21:32:00,131,27,216.56
19589,2020-04-08,21:33:00,161,21,81.22
19590,2020-04-08,21:33:00,66,26,59.26
19591,2020-04-08,21:34:00,18,12,40.36
19592,2020-04-08,21:37:00,193,26,187.32
19593,2020-04-08,21:44:00,188,29,150.48
19594,2020-04-08,21:44:00,52,29,93.58
19595,2020-04-08,21:46:00,9,29,75.71
19596,2020-04-08,21:46:00,153,25,138.49
19597,2020-04-08,21:49:00,155,18,36.2
19598,2020-04-08,21:50:00,78,15,114.94
19599,2020-04-08,21:55:00,11,16,69.55
19600,2020-04-08,21:56:00,93,19,22.77
19601,2020-04-08,21:58:00,29,5,31.07
19602,2020-04-08,22:18:00,194,14,98.15
19603,2020-04-08,22:23:00,68,29,51.57
19604,2020-04-08,22:29:00,31,11,158.68
19605,2020-04-08,22:33:00,154,14,140.31
19606,2020-04-08,22:56:00,37,11,256.75
19607,2020-04-08,23:41:00,29,22,105.26
19608,2020-04-08,23:47:00,4,7,0
19609,2020-04-09,11:02:00,103,6,50.3
19610,2020-04-09,11:04:00,36,15,0
19611,2020-04-09,11:05:00,150,18,168.08
19612,2020-04-09,11:07:00,23,19,0
19613,2020-04-09,11:09:00,154,12,208.72
19614,2020-04-09,11:13:00,129,15,196.77
19615,2020-04-09,11:13:00,97,20,217.87
19616,2020-04-09,11:14:00,195,20,174.87
19617,2020-04-09,11:16:00,30,12,21.74
19618,2020-04-09,11:19:00,81,19,117.46
19619,2020-04-09,11:26:00,189,7,75.96
19620,2020-04-09,11:28:00,130,29,92.65
19621,2020-04-09,11:33:00,186,29,75.71
19622,2020-04-09,11:34:00,147,11,0
19623,2020-04-09,11:35:00,89,20,219.54
19624,2020-04-09,11:36:00,199,16,39
19625,2020-04-09,11:37:00,108,4,0
19626,2020-04-09,11:38:00,33,26,109.17
19627,2020-04-09,11:40:00,52,4,262.54
19628,2020-04-09,11:45:00,107,30,37.15
19629,2020-04-09,11:46:00,45,20,215.03
19630,2020-04-09,11:49:00,157,18,77.2
19631,2020-04-09,11:50:00,195,9,75.58
19632,2020-04-09,11:50:00,63,22,101.74
19633,2020-04-09,11:53:00,32,25,0
19634,2020-04-09,11:53:00,112,6,162.37
19635,2020-04-09,11:54:00,91,2,145.99
19636,2020-04-09,11:54:00,119,10,95.98
19637,2020-04-09,12:06:00,93,24,147.87
19638,2020-04-09,12:07:00,5,21,122.52
19639,2020-04-09,12:09:00,183,20,55.34
19640,2020-04-09,12:09:00,98,21,98.08
19641,2020-04-09,12:10:00,28,29,92.02
19642,2020-04-09,12:13:00,68,22,0
19643,2020-04-09,12:15:00,116,7,83.99
19644,2020-04-09,12:20:00,145,23,104.27
19645,2020-04-09,12:20:00,185,8,180.6
19646,2020-04-09,12:20:00,93,25,64.01
19647,2020-04-09,12:25:00,35,1,92.51
19648,2020-04-09,12:27:00,126,13,168.46
19649,2020-04-09,12:28:00,23,12,97.58
19650,2020-04-09,12:28:00,116,3,58.28
19651,2020-04-09,12:33:00,168,1,29.22
19652,2020-04-09,12:39:00,119,23,62.6
19653,2020-04-09,12:40:00,164,21,102.15
19654,2020-04-09,12:41:00,131,17,0
19655,2020-04-09,12:46:00,79,12,147.79
19656,2020-04-09,12:47:00,192,28,142.27
19657,2020-04-09,12:48:00,16,24,87.86
19658,2020-04-09,12:50:00,117,16,145.27
19659,2020-04-09,12:51:00,60,10,75.4
19660,2020-04-09,12:53:00,181,28,91.45
19661,2020-04-09,12:53:00,61,24,78.17
19662,2020-04-09,12:53:00,82,24,29.33
19663,2020-04-09,12:56:00,109,2,45.35
19664,2020-04-09,12:58:00,139,2,0
19665,2020-04-09,13:01:00,36,9,84.91
19666,2020-04-09,13:02:00,59,15,40
19667,2020-04-09,13:04:00,175,27,0
19668,2020-04-09,13:04:00,29,1,69.42
19669,2020-04-09,13:09:00,14,3,33.51
19670,2020-04-09,13:09:00,183,14,72.47
19671,2020-04-09,13:12:00,21,3,34.89
19672,2020-04-09,13:12:00,27,27,159.02
19673,2020-04-09,13:12:00,166,19,0
19674,2020-04-09,13:14:00,8,20,250.24
19675,2020-04-09,13:16:00,78,11,132.47
19676,2020-04-09,13:19:00,97,29,30.08
19677,2020-04-09,13:23:00,60,26,158.03
19678,2020-04-09,13:24:00,189,18,82.26
19679,2020-04-09,13:28:00,157,15,0
19680,2020-04-09,13:29:00,72,18,25.1
19681,2020-04-09,13:32:00,79,21,163.61
19682,2020-04-09,13:34:00,4,6,125.23
19683,2020-04-09,13:35:00,171,10,188.52
19684,2020-04-09,13:36:00,98,20,93.48
19685,2020-04-09,13:36:00,102,2,112.61
19686,2020-04-09,13:37:00,60,13,52.28
19687,2020-04-09,13:39:00,46,10,0
19688,2020-04-09,13:43:00,52,8,91.5
19689,2020-04-09,13:44:00,30,4,109.85
19690,2020-04-09,13:47:00,70,13,0
19691,2020-04-09,13:50:00,167,24,29.33
19692,2020-04-09,13:53:00,176,1,0
19693,2020-04-09,13:55:00,63,20,56.46
19694,2020-04-09,13:56:00,107,23,107.19
19695,2020-04-09,14:20:00,134,2,80.64
19696,2020-04-09,14:36:00,177,22,21.83
19697,2020-04-09,14:42:00,151,3,37.33
19698,2020-04-09,14:43:00,184,30,0
19699,2020-04-09,14:43:00,139,10,252.03
19700,2020-04-09,15:08:00,6,3,95.92
19701,2020-04-09,15:10:00,65,29,30.08
19702,2020-04-09,15:14:00,111,22,33.09
19703,2020-04-09,15:16:00,165,12,171.42
19704,2020-04-09,15:19:00,183,17,167.94
19705,2020-04-09,15:48:00,120,16,86.84
19706,2020-04-09,15:50:00,58,11,58.45
19707,2020-04-09,15:53:00,39,10,229.82
19708,2020-04-09,15:57:00,32,4,0
19709,2020-04-09,15:57:00,141,1,0
19710,2020-04-09,16:09:00,118,19,83.15
19711,2020-04-09,16:14:00,92,18,174.06
19712,2020-04-09,16:22:00,55,2,99.52
19713,2020-04-09,16:22:00,20,27,83.72
19714,2020-04-09,16:31:00,186,25,0
19715,2020-04-09,16:33:00,166,28,0
19716,2020-04-09,16:34:00,23,7,177.72
19717,2020-04-09,16:49:00,186,25,67.2
19718,2020-04-09,16:50:00,44,10,62.44
19719,2020-04-09,17:34:00,70,21,34.29
19720,2020-04-09,17:35:00,131,24,113.9
19721,2020-04-09,17:39:00,54,10,61.42
19722,2020-04-09,18:04:00,61,5,136.02
19723,2020-04-09,18:12:00,143,18,0
19724,2020-04-09,18:18:00,60,5,77.68
19725,2020-04-09,18:41:00,138,25,69.08
19726,2020-04-09,18:56:00,15,17,34.3
19727,2020-04-09,19:00:00,200,30,0
19728,2020-04-09,19:04:00,49,1,196.86
19729,2020-04-09,19:08:00,95,3,33.51
19730,2020-04-09,19:12:00,182,18,121.24
19731,2020-04-09,19:13:00,102,11,0
19732,2020-04-09,19:16:00,20,19,58.02
19733,2020-04-09,19:18:00,194,7,60.82
19734,2020-04-09,19:20:00,9,25,0
19735,2020-04-09,19:21:00,98,16,69.55
19736,2020-04-09,19:21:00,104,29,70.78
19737,2020-04-09,19:22:00,64,20,127.68
19738,2020-04-09,19:25:00,96,1,37.34
19739,2020-04-09,19:27:00,83,16,127.53
19740,2020-04-09,19:31:00,18,11,123.29
19741,2020-04-09,19:35:00,123,12,0
19742,2020-04-09,19:37:00,120,15,198.05
19743,2020-04-09,19:37:00,162,14,33.6
19744,2020-04-09,19:39:00,196,15,110.5
19745,2020-04-09,19:44:00,169,25,125.29
19746,2020-04-09,19:45:00,172,8,222.81
19747,2020-04-09,19:46:00,25,11,0
19748,2020-04-09,19:46:00,65,5,155.82
19749,2020-04-09,19:46:00,168,10,115.48
19750,2020-04-09,19:47:00,36,18,75.18
19751,2020-04-09,19:53:00,185,10,0
19752,2020-04-09,19:55:00,144,4,184.85
19753,2020-04-09,19:55:00,162,5,186.13
19754,2020-04-09,19:55:00,112,16,90.41
19755,2020-04-09,19:55:00,120,22,48.42
19756,2020-04-09,19:56:00,94,4,90.93
19757,2020-04-09,19:56:00,148,23,188.03
19758,2020-04-09,19:59:00,175,5,104.95
19759,2020-04-09,20:00:00,46,23,162.25
19760,2020-04-09,20:08:00,130,13,0
19761,2020-04-09,20:09:00,172,17,208.19
19762,2020-04-09,20:09:00,111,13,116.15
19763,2020-04-09,20:09:00,153,22,217.23
19764,2020-04-09,20:15:00,138,23,84.62
19765,2020-04-09,20:16:00,6,24,187.69
19766,2020-04-09,20:16:00,59,6,39.17
19767,2020-04-09,20:18:00,85,28,95.7
19768,2020-04-09,20:19:00,43,2,0
19769,2020-04-09,20:21:00,141,26,79.92
19770,2020-04-09,20:22:00,71,2,34.96
19771,2020-04-09,20:23:00,9,5,95.15
19772,2020-04-09,20:25:00,65,3,0
19773,2020-04-09,20:25:00,101,9,116.49
19774,2020-04-09,20:27:00,178,2,187.6
19775,2020-04-09,20:28:00,87,3,46.03
19776,2020-04-09,20:30:00,38,25,116.86
19777,2020-04-09,20:31:00,128,22,0
19778,2020-04-09,20:32:00,91,8,27.16
19779,2020-04-09,20:37:00,87,20,235.41
19780,2020-04-09,20:38:00,6,19,93.4
19781,2020-04-09,20:46:00,177,10,25.81
19782,2020-04-09,20:49:00,124,15,87.03
19783,2020-04-09,20:49:00,86,20,152.24
19784,2020-04-09,20:55:00,110,2,148.04
19785,2020-04-09,20:55:00,85,15,52.89
19786,2020-04-09,20:59:00,48,15,0
19787,2020-04-09,21:00:00,97,5,31.07
19788,2020-04-09,21:04:00,167,22,40.22
19789,2020-04-09,21:04:00,194,22,125.35
19790,2020-04-09,21:05:00,102,16,30.36
19791,2020-04-09,21:06:00,54,21,290.55
19792,2020-04-09,21:06:00,119,19,61.73
19793,2020-04-09,21:07:00,108,1,32.08
19794,2020-04-09,21:07:00,16,27,68.9
19795,2020-04-09,21:11:00,87,27,180.12
19796,2020-04-09,21:16:00,75,7,0
19797,2020-04-09,21:21:00,14,7,34.95
19798,2020-04-09,21:22:00,63,6,107.17
19799,2020-04-09,21:25:00,45,29,58.33
19800,2020-04-09,21:32:00,142,24,265.22
19801,2020-04-09,21:33:00,182,26,89.67
19802,2020-04-09,21:37:00,141,16,39.23
19803,2020-04-09,21:40:00,18,13,167.49
19804,2020-04-09,21:42:00,63,4,64.13
19805,2020-04-09,21:42:00,141,9,158.56
19806,2020-04-09,21:48:00,197,9,61.83
19807,2020-04-09,21:50:00,92,19,0
19808,2020-04-09,21:50:00,149,21,77.97
19809,2020-04-09,21:50:00,81,3,138.18
19810,2020-04-09,21:52:00,171,9,34.9
19811,2020-04-09,21:54:00,94,8,0
19812,2020-04-09,22:37:00,152,14,34.45
19813,2020-04-09,22:43:00,10,4,194.39
19814,2020-04-09,22:52:00,34,23,48.23
19815,2020-04-09,22:53:00,51,8,232.47
19816,2020-04-09,23:27:00,188,9,74.11
19817,2020-04-09,23:28:00,138,5,121.58
19818,2020-04-09,23:32:00,145,30,182.26
19819,2020-04-09,23:35:00,44,14,50.61
19820,2020-04-09,23:37:00,46,4,72.86
19821,2020-04-09,23:40:00,141,10,125.5
19822,2020-04-09,23:51:00,77,1,0
19823,2020-04-10,11:06:00,111,19,105.27
19824,2020-04-10,11:06:00,138,7,144.27
19825,2020-04-10,11:11:00,75,7,114.3
19826,2020-04-10,11:12:00,188,26,135.58
19827,2020-04-10,11:15:00,148,14,120.21
19828,2020-04-10,11:16:00,43,18,25.1
19829,2020-04-10,11:17:00,170,29,65.33
19830,2020-04-10,11:18:00,11,6,125.84
19831,2020-04-10,11:22:00,29,29,114.14
19832,2020-04-10,11:25:00,122,21,198.37
19833,2020-04-10,11:25:00,165,22,191.62
19834,2020-04-10,11:27:00,45,18,150.36
19835,2020-04-10,11:29:00,115,2,257.24
19836,2020-04-10,11:31:00,158,21,0
19837,2020-04-10,11:33:00,36,13,0
19838,2020-04-10,11:34:00,72,16,102.56
19839,2020-04-10,11:34:00,105,5,58.71
19840,2020-04-10,11:35:00,163,16,89.45
19841,2020-04-10,11:35:00,19,4,169.3
19842,2020-04-10,11:38:00,179,19,163.46
19843,2020-04-10,11:39:00,119,28,184.96
19844,2020-04-10,11:40:00,109,8,73.23
19845,2020-04-10,11:41:00,143,8,116.67
19846,2020-04-10,11:41:00,14,2,216.64
19847,2020-04-10,11:42:00,21,19,0
19848,2020-04-10,11:44:00,40,22,53.39
19849,2020-04-10,11:50:00,146,2,59.07
19850,2020-04-10,11:52:00,120,22,79.91
19851,2020-04-10,11:56:00,25,20,52.75
19852,2020-04-10,11:59:00,96,23,0
19853,2020-04-10,12:08:00,172,24,0
19854,2020-04-10,12:08:00,7,26,153.25
19855,2020-04-10,12:08:00,197,5,104.55
19856,2020-04-10,12:09:00,25,6,44.59
19857,2020-04-10,12:10:00,158,9,153.81
19858,2020-04-10,12:14:00,84,1,80.16
19859,2020-04-10,12:14:00,170,12,71.87
19860,2020-04-10,12:15:00,9,27,309.19
19861,2020-04-10,12:22:00,54,18,182.13
19862,2020-04-10,12:27:00,57,16,92.9
19863,2020-04-10,12:27:00,133,18,86.66
19864,2020-04-10,12:28:00,181,19,67.17
19865,2020-04-10,12:29:00,33,2,63.15
19866,2020-04-10,12:33:00,32,12,26.23
19867,2020-04-10,12:35:00,75,25,0
19868,2020-04-10,12:36:00,194,7,89.09
19869,2020-04-10,12:37:00,183,20,74.62
19870,2020-04-10,12:40:00,49,1,64.51
19871,2020-04-10,12:42:00,92,11,138.46
19872,2020-04-10,12:42:00,169,13,39.91
19873,2020-04-10,12:44:00,176,21,0
19874,2020-04-10,12:45:00,1,9,49.5
19875,2020-04-10,12:45:00,16,5,31.07
19876,2020-04-10,12:46:00,65,22,76.93
19877,2020-04-10,12:47:00,52,27,79.51
19878,2020-04-10,12:47:00,21,21,195.18
19879,2020-04-10,12:51:00,9,20,80.12
19880,2020-04-10,12:58:00,133,10,35.61
19881,2020-04-10,13:00:00,66,25,32.3
19882,2020-04-10,13:02:00,151,29,62.57
19883,2020-04-10,13:09:00,6,28,0
19884,2020-04-10,13:09:00,98,7,167.84
19885,2020-04-10,13:09:00,175,1,60.18
19886,2020-04-10,13:11:00,178,10,35.61
19887,2020-04-10,13:15:00,113,28,58.35
19888,2020-04-10,13:15:00,138,1,0
19889,2020-04-10,13:21:00,123,17,0
19890,2020-04-10,13:21:00,59,23,31.63
19891,2020-04-10,13:23:00,192,28,35.23
19892,2020-04-10,13:26:00,74,8,37.08
19893,2020-04-10,13:26:00,66,24,106.15
19894,2020-04-10,13:32:00,9,5,32.18
19895,2020-04-10,13:32:00,168,11,80.92
19896,2020-04-10,13:33:00,196,14,105.99
19897,2020-04-10,13:33:00,41,20,110.5
19898,2020-04-10,13:39:00,182,10,179.19
19899,2020-04-10,13:39:00,146,29,63.77
19900,2020-04-10,13:44:00,129,14,86.4
19901,2020-04-10,13:46:00,56,30,165.43
19902,2020-04-10,13:47:00,58,1,0
19903,2020-04-10,13:49:00,81,13,174.42
